DurationOfPitch,NumberOfFollowups,NumberOfTrips,MonthlyIncome,CityTier,ProductPitched,PreferredPropertyStar,Passport,PitchSatisfactionScore,Designation,MaritalStatus_Married,MaritalStatus_Unmarried
0.8196186608050983,2.2523072498394066,7.0,-0.9167762600064093,1,0,3.0,0,3,2,True,True
-0.08435914853851081,4.0,2.0,-0.1800963708319711,1,0,5.0,0,3,2,False,True
1.3822216536932248,3.511625371017061,2.511625371017061,-0.6978933701857785,3,0,4.0,1,4,2,False,True
0.3598157834379398,4.262434250907173,2.262434250907173,-1.098658866559569,3,0,5.0,0,5,2,True,False
-0.6517185663208205,5.0,8.0,-0.5492696571832708,1,0,5.0,0,3,2,True,True
-1.0117751922811486,0.06529135509133721,3.0,-0.6966074419898529,3,0,3.065291355091337,0,3,2,False,True
1.7982795358267263,3.868551506320289,1.8685515063202889,-0.0008452540177892043,1,0,5.0,0,2,1,False,True
-0.8960771097044714,3.0646868935151317,3.0,-0.981588303599805,1,0,3.0,0,4,2,False,True
-1.0360518505923757,4.0,3.0,-0.32986270401993845,3,0,4.0,1,4,2,False,True
-1.1381793025888185,5.0,2.0,-1.3934972553936416,3,0,3.0,0,3,2,False,True
1.6045608598543915,3.305549543869291,2.305549543869291,-1.1381550132119191,3,0,3.0,1,2,2,False,True
-0.10733836979994678,4.0,7.0,-0.6015089490932533,3,2,4.917792936288218,0,3,0,False,True
1.2877602750424602,6.0,5.0893234205648605,-0.03256933767138187,3,2,3.0,1,3,0,False,False
1.7481930624251045,4.0,2.0,0.3392032179437741,2,1,5.0,0,3,1,True,False
0.4341850674036855,3.8624762251829847,2.8624762251829847,2.8067422408512854,1,4,3.0,0,4,4,True,False
-0.9487882655977979,3.3408156997898466,1.3408156997898466,-0.5223432579934475,3,2,3.0,1,2,0,False,True
1.8772262380469809,5.835175324653238,3.0,-0.47150897449352563,3,0,3.164824675346762,1,1,2,False,True
1.9596533614760998,4.17058191155709,5.17058191155709,-1.1101128556232969,1,0,4.0,1,4,2,False,True
0.29513233735394845,2.948108320171442,1.9481083201714422,-0.06959265667341674,3,2,3.0,0,3,0,False,False
0.010653102078859167,3.445246112284788,5.445246112284789,-0.309341386670204,1,2,5.0,0,3,0,True,False
1.3188107355700895,3.0,1.0,-1.0294323438218698,2,0,4.0,1,3,2,True,False
-0.47550022774864986,4.639605561177682,2.0,-0.3398274543054217,1,0,5.0,0,4,2,False,True
-0.6277565355862615,3.6764263623383924,5.676426362338392,-0.23639028563055353,1,2,4.0,0,4,0,True,False
-0.3413773419780538,4.0,2.0,-0.7125038180288007,1,2,3.0,0,5,0,True,True
-0.12376459106639667,5.765815553184514,2.0,0.30630685438708666,3,2,3.234184446815486,0,1,0,False,True
-0.09739114665623258,3.0,2.0,-1.327172471717845,3,0,3.213249664845563,0,5,2,False,True
-0.17209413814431648,3.029233793525217,1.9707662064747828,-1.2147751838593455,1,0,5.0,1,3,1,True,False
0.9595584941807034,3.0,2.0,0.009023066932980953,1,1,3.0,0,3,1,False,False
-0.2924110339094919,3.0,4.0,-0.77728050249813,3,2,3.0,1,2,0,False,True
1.1747158011653291,3.527102867189095,2.0,1.8720563337947944,1,1,3.0,1,5,0,True,False
0.34531515107786115,3.0,2.0,-1.194806386745717,1,0,3.0,0,4,2,True,False
0.07940937443194998,4.0,2.0,-0.1322056563990395,1,0,5.0,0,4,2,False,True
-0.17279139494089732,4.593028090365737,2.0,-0.36774293652343093,1,0,3.0,1,1,2,True,False
0.6991100550010199,4.0,7.0,-0.4815714199293659,1,0,3.0,1,1,2,True,False
0.32728964665957794,4.0,2.0,-1.289826341112621,3,0,5.0,0,5,2,True,False
-1.0409804497057562,4.96023403501143,2.9602340350114305,-0.4788500149600195,1,0,4.0,0,4,2,True,False
0.6758359604095122,3.3959283229287807,2.6040716770712193,0.6993553837730231,3,1,5.0,1,5,1,False,True
-0.3819132250463195,4.0,2.0,-0.31699902202840613,3,1,3.9073801647128468,0,4,1,False,True
-1.1007841327023777,4.0,1.0,-0.40024174587673816,1,1,3.0,0,5,1,True,True
0.20334951054576395,5.0,3.0,-0.6835856369366975,1,0,5.0,0,3,2,False,True
-0.6273954187216135,5.0,2.0,-0.22318356600604938,1,1,3.0,1,5,0,False,True
1.6973310139993227,3.5270286539044897,5.52702865390449,-1.2810745663338017,1,0,3.0,1,1,2,True,True
-0.20130038731728578,4.0,2.3774803042702546,-0.9379966513399511,1,0,4.377480304270255,1,5,2,False,True
-0.46707135168053343,5.530256237009317,2.4697437629906838,-0.46751857239215266,3,0,3.0,0,4,2,True,False
0.9600119386582602,1.0,1.447468141322458,-1.1258998675674192,1,0,5.0,0,1,2,True,True
-1.1012086153207334,4.474288420431261,2.4742884204312605,-0.8876927191831322,1,0,5.0,1,2,2,False,False
-0.343118978926952,5.590867441271041,5.590867441271041,-0.039673153427131014,3,2,3.0,1,3,0,False,False
-0.7307882234513385,3.0,1.5370074883513585,-1.3319149094624891,1,0,3.0,0,4,2,False,True
-0.2924110339094919,3.0,1.1458640023494957,-0.7993056128675151,1,0,3.0,1,3,2,True,False
-0.4470244038193586,4.0,2.0494968534936664,-0.36901873438477395,3,0,4.0,1,4,1,False,True
1.2981520307206056,2.666634142946025,1.8333170714730125,-0.03497340360142365,3,2,3.0,1,1,0,False,True
-0.7881715783647478,4.0,3.624301549553104,2.866650677142168,1,4,3.843924612611724,1,2,4,True,True
1.3354172558817596,4.0,3.7150919784690393,2.6198594617139586,3,1,3.0,1,5,0,False,True
-0.6550231747475387,4.0,1.5371480449841495,-1.1792316968712637,1,0,3.0,1,2,2,False,False
-0.8186417707504717,4.0,3.0,-0.38302246378455795,1,0,3.5614615114625643,1,3,2,True,False
1.5937731464097755,3.2185098343541303,5.21850983435413,-1.1110478843588996,1,0,3.0,1,1,2,True,False
-0.2924110339094919,3.0,2.0,-0.39328822533152125,1,0,4.0,1,3,2,True,True
-0.6642314422509338,3.0,2.0,-1.10365637641959,1,0,5.0,0,3,2,False,True
0.01054276339996979,4.0,3.0,-0.4771434817969765,3,0,3.2778220727817344,0,5,2,False,True
-0.9575525867320143,4.183317824549282,2.0,-1.2284096577310806,2,0,3.0,0,3,2,False,True
-0.8768430240652081,3.2845623017628975,5.2845623017628975,-0.9942082136027067,1,0,3.0,0,1,2,False,True
1.746976809365568,4.818206668748248,2.0,-1.4349322201119556,3,0,3.1817933312517526,1,1,2,False,True
-0.45873902835922886,4.0,3.0,-0.5745383977885651,1,0,4.0,0,3,2,False,True
-1.1451021505859826,4.12013732263884,6.12013732263884,0.4961902782327863,3,1,3.0,0,1,1,True,False
2.0780806796395703,3.8504408914711696,6.574779554264415,0.7207301158025671,3,1,5.0,1,3,1,True,True
-0.16847089779567795,4.0,5.05933644612948,2.217975057972402,1,0,3.0,0,4,2,True,False
-0.3696132160777142,3.675420207547089,5.32457979245291,-0.7399190439292598,1,0,5.0,1,3,2,False,True
0.45678894009942317,1.0448535680235687,6.820585727905725,2.0683572771761596,3,3,3.0,1,3,3,False,True
-0.19982590489429222,4.549402981016866,2.0,-0.7124629729635652,1,0,3.0,1,2,2,False,False
-0.16847089779567795,4.0,4.0,0.6277856892660358,3,0,3.0,1,4,2,True,False
-0.18894629652374936,5.83479606066215,2.83479606066215,0.1186048790693812,1,2,3.0,1,5,0,False,True
-0.567589777269758,4.389872352941544,5.610127647058456,-0.13850567503288186,3,2,3.0,1,3,0,True,False
1.6806466796610926,3.7298603088484783,3.2701396911515217,0.8554058141174967,1,1,3.0,0,3,1,True,False
0.006444921512742008,5.882258556094848,2.1177414439051523,0.10600304700244227,3,2,3.0,0,1,0,False,True
-0.8713283456971456,5.329056995257492,2.329056995257492,2.4775945498126064,3,4,3.0,0,3,4,True,False
0.07940937443194998,3.0,2.0,-1.4926327707356677,1,0,3.0,1,5,2,False,True
-0.37897471813739847,3.0,2.0,-1.1348433597671999,2,0,3.0,0,1,2,False,True
-0.2052473620228498,4.0,3.0,-0.5273555201199293,3,0,3.70327235889591,0,5,2,False,True
-1.0709497701743131,3.281570770181265,2.0,-1.397215949681704,3,0,4.0,1,5,2,False,True
-0.07871360422488238,5.0,2.9540331275850407,2.5343974401171296,2,0,3.0,0,5,2,True,True
-0.8775811808864752,3.0,6.4427869022125765,-1.339029171606634,1,0,5.0,0,5,2,True,False
-0.8951171053456685,3.1371194970875877,1.2742389941751753,2.219145855382361,1,4,4.0,1,3,4,False,True
-1.1599919867061896,3.0021038431758833,2.0,-1.0587305437839978,3,0,4.0,1,4,2,False,True
1.006624618948094,2.7175721247315945,5.0,-1.0477067391484483,1,0,3.0,1,1,2,True,True
-0.8092925197623563,3.1704124431347496,1.0,-1.0701085984887049,1,0,5.0,0,3,2,False,True
-0.42137802547519815,4.959441262455319,7.959441262455319,-0.5762754940756882,1,0,5.0,0,3,2,True,False
-1.0485926206056513,3.0,1.0,-0.5415454042711212,3,2,3.0,0,1,0,False,True
0.17153479294938642,4.743305771689954,1.743305771689954,0.8901206861283963,3,1,5.0,0,5,1,True,False
-0.4588570948701367,4.334707898021945,7.0,-0.8341207313950263,3,2,4.665292101978055,0,3,0,False,True
-0.31715507737778975,3.0,3.0,-0.831211345448962,1,0,5.0,0,2,2,False,True
-0.8314690669207065,3.3373354869406446,1.0,-0.9017229185776543,1,0,3.0,1,4,2,False,True
-0.2809732442186974,4.092284792073257,1.0922847920732572,-1.055841697695321,1,1,5.0,1,4,1,True,False
1.8668828031896993,4.0,3.0,-0.034177136340807324,3,1,3.0,0,3,0,False,False
-1.0237610402660495,4.0,2.5495836567221435,-0.9650756867254024,3,0,4.0,1,5,2,False,True
-0.9121117144785618,3.0,1.0,2.119262597463064,1,4,4.0,1,3,4,False,True
-0.04190339833591866,3.0,2.0,-1.1505896145225483,1,0,3.0,1,4,2,True,False
0.11920420930849168,4.67891890291295,2.0,-0.7204937629202127,1,0,5.0,1,3,2,False,True
-0.013453246273123498,4.0,3.0,-0.41082789617728505,1,0,3.0,1,4,2,True,False
0.028262338346361243,3.587324673916603,5.587324673916603,0.08280837920777291,3,1,3.0,0,3,1,True,False
-0.27711397669068855,4.353903824994937,3.0,-0.4843497601786494,1,0,5.0,0,3,2,False,True
-0.6128954825528163,3.646450090124607,7.646450090124607,-0.1460854364608269,1,0,3.0,0,3,2,False,True
-0.7326657639542,4.0,2.0,-0.4346178027900217,1,0,5.0,0,2,2,False,False
-0.8118251587456384,3.0,2.0,-0.8308293382901775,1,0,4.0,1,3,2,True,False
0.017706225086867727,3.502153609961987,1.502153609961987,0.3021092594995211,3,2,5.0,1,3,0,False,True
0.964202058324538,3.138871326396517,2.138871326396517,-1.1536115732817895,1,0,4.0,0,2,2,False,False
-0.6877598352880272,3.1157376066787053,6.115737606678706,-1.1720404891628904,1,0,5.0,1,4,2,False,True
0.20334951054576395,4.0,3.0,-0.38254484296498764,1,0,3.0,1,3,2,False,True
-0.18976982196231026,4.0,3.0,-0.16274893117230188,3,0,3.8281515186729056,0,5,2,False,True
1.3636922979952888,3.3621229073363663,1.362122907336366,-0.8111122387960117,2,0,4.0,1,3,2,True,False
-0.34767439155512797,4.2590187497254215,3.0,-0.4550901671119869,1,0,5.0,0,3,2,False,True
-0.9703646291017078,4.0,3.0,-0.5375913930160099,3,0,4.0,1,4,2,False,True
0.6535176671039508,4.0,3.0,0.5112313872911862,1,1,3.0,0,3,0,False,False
-1.1599919867061896,3.0,1.0,-0.5042640476118306,3,2,3.0,0,3,0,True,True
2.2086993476125016,3.179987370880644,2.179987370880644,-0.04843044971040933,3,1,3.0,0,3,1,True,False
-0.7293729068237471,3.6948823736759593,3.0,-0.5397548954366044,1,0,3.0,1,3,2,True,False
-0.6980114631712244,3.0,1.0,-0.6509677545194166,3,2,3.0,1,4,0,False,True
1.3871199608854368,3.551146928325292,2.551146928325292,-0.6691043067350229,3,0,4.0,1,4,2,False,True
0.24361282160630304,3.0,2.0,-0.015579955536789602,3,2,3.0843923805445423,0,3,0,False,True
0.947381514278068,1.7987374967893819,6.600631251605309,-1.1715878369449917,1,0,3.0,1,2,2,True,False
-0.48460167939142174,6.0,3.0,1.252115966222679,3,0,3.0898653632178656,0,1,1,False,True
1.885952384165807,4.808022629906553,3.191977370093447,0.37292277725017714,3,1,5.0,0,2,0,False,False
1.918617332495549,4.783948634988313,7.0,0.3034276101745209,3,2,5.0,0,2,0,False,True
1.8145712800253455,4.466607784697215,2.0,-1.2085298608152708,1,0,3.0,1,3,2,False,True
2.3103318244806013,2.0,6.0,0.3029171227824385,3,2,3.0,1,4,0,False,True
1.4343992207918173,3.9326154452144775,1.9326154452144775,-0.5673974540689766,2,0,4.0,1,3,2,True,False
2.102652218808881,4.0,3.0,1.1962205054797719,1,1,3.3873925856686595,0,3,1,True,False
0.1712234607734362,4.0,2.0,-1.1252812593107442,1,0,4.0,1,5,2,False,True
-0.7881715783647478,5.0,2.0,0.7609013377702407,3,2,4.0,1,1,0,False,True
0.07090407390741715,4.0,1.0776146447314408,-1.0374694747961462,3,0,4.922385355268559,0,1,2,False,True
1.386052519052399,3.5425343685322517,4.542534368532252,0.6484092453741315,1,1,3.0,0,3,1,True,False
1.4941578336796522,4.138257505081705,5.0,0.8746351163673655,1,1,3.0,0,3,0,False,False
-0.7941916340080337,4.0,7.0,-1.2544783714126677,1,0,5.0,0,3,2,True,True
-0.2924110339094919,3.0,3.0,-0.23737188113520918,3,2,5.0,0,1,0,True,False
-0.8357942891848951,3.6157603798626186,7.615760379862619,-0.8394996794079829,1,0,5.0,1,5,2,True,False
-1.1599919867061896,4.0,2.0,-1.2619008464086663,3,0,4.0,1,5,2,False,True
-1.088197635967521,4.0,2.0,0.31080999982472207,3,2,3.8414672923589466,0,3,0,True,False
2.558212096708229,4.0,3.0,1.3827029180020187,1,1,4.0,1,3,1,True,False
-0.7268995302225201,4.0,3.0,-0.6670116313496732,1,0,4.0,0,3,2,False,True
0.9051094434009467,4.0,3.0,-0.45220233089924816,1,0,3.0,0,4,2,True,False
-0.7881715783647478,5.0,2.0,-0.3046261668755692,1,0,5.0,0,4,2,False,True
1.8926470794103976,4.629947665325744,2.6299476653257448,0.49382996796735473,1,1,5.0,0,2,1,False,True
-0.04453076168186398,4.9725796900273425,1.0274203099726575,-0.4554098589066377,3,2,3.0,0,5,2,True,True
1.6153962867762337,4.6070257746547085,3.0,-0.57867024741201,3,0,3.6070257746547085,1,1,2,False,True
-0.1940646339381662,3.0,2.0,0.06922197091770776,3,2,3.5258125988733235,0,3,0,False,True
-0.4710822748656596,3.0,2.0,-1.3621843100601005,1,0,3.0,0,4,2,False,True
0.07940937443194998,4.0,7.0,-1.2163486210050525,1,0,5.0,1,5,2,False,True
1.5433486915539185,3.6457405100956124,3.0,-0.019873126618408562,3,1,4.354259489904388,1,5,1,False,True
-0.4052514755222773,4.0,3.0,-0.4044876247388155,3,0,3.0,1,1,2,True,True
1.6729277060541263,3.7619068201324155,3.0,-0.02410643376969061,3,1,4.238093179867585,1,5,1,False,True
1.2345479761358924,5.0,3.0,-0.4903515562576558,1,0,3.0,1,3,2,False,True
0.32250395078116295,4.0,7.0,-0.347478943338668,3,2,4.339768827151118,0,3,0,False,True
1.156403695877484,1.0,5.965521236571336,1.458941950824361,3,3,3.517239381714332,1,3,3,False,True
0.1733337573070151,4.0,2.6210897219411855,-0.8672911876411764,3,0,5.0,0,5,2,True,False
-0.04453076168186398,3.0,5.0,-0.6316202575446337,1,2,5.0,0,3,0,True,False
1.5559087088457917,4.0,7.614125497104884,0.7136356036249225,3,1,5.0,0,3,0,False,True
1.0967446827593603,1.2082797407386536,1.2082797407386536,-1.044524822901295,2,0,5.0,0,1,2,True,False
2.112524750144252,4.0,5.191977684366964,-0.26484459699536367,3,2,5.0,0,1,0,False,True
1.7031813115118075,3.101259914615159,1.101259914615159,-0.20979646863308707,1,0,5.0,0,2,1,False,True
1.234349794692331,4.152860510306215,2.0,-1.1221150149027481,3,0,4.152860510306215,0,1,2,False,True
-0.7881715783647478,4.0,8.0,0.44703680184764794,1,0,3.0,0,3,2,True,True
-0.12299807403787094,4.0,1.158276638255324,-1.0535011430616574,1,0,3.0,1,2,2,False,False
1.762543877925912,4.580221518785029,4.580221518785029,-0.0981296712872386,1,2,3.0,1,4,0,True,False
0.40126758643593935,3.0,2.0,-1.0313614348436952,1,0,3.0,1,5,2,False,True
0.4512297827733919,3.0,6.0,-0.27035169846344387,3,2,4.0,0,3,0,False,True
0.1618643343354177,4.0,1.8326402668613722,-1.1867779711488857,1,0,5.0,1,3,2,False,True
-0.7881715783647478,4.027974743503409,8.0,-0.10885877671131189,1,0,3.0,0,3,2,False,True
-1.1599919867061896,4.0,2.0,-1.2331831390889967,1,0,5.0,1,1,2,True,False
-0.1433196097075098,3.022547882009632,4.0,-0.3445967896335786,3,1,3.0,0,5,0,True,False
-0.46645544250908066,4.531912706524263,2.0,-0.32494010358986614,1,2,3.0,1,5,0,True,True
0.6149614901216726,4.0,2.0,-0.1634824713406315,1,0,4.0,1,5,2,False,True
0.11633196000903276,4.099302202753693,3.0,-0.6047346485566143,3,0,5.0,0,5,2,True,False
0.7861774084643602,3.0,1.0,-1.0903015261628584,3,2,3.0,1,5,0,True,False
0.5894775743500897,2.925637330025336,6.0,-0.19719454824594113,3,2,3.925637330025336,0,3,0,False,True
0.9507329857000334,4.0,6.0,0.6370392487930082,1,2,4.4141502243282265,0,3,0,True,False
-0.9380314965941593,4.604565732007085,6.604565732007085,0.7103676526204015,3,1,3.0,0,1,0,True,True
-0.21477338065201967,3.0,5.0,-0.6006915618669504,1,2,4.3132062610701745,0,3,0,True,False
1.9931920134682763,4.0,3.0,-0.00042391677015977264,3,1,3.8529381494334114,1,5,0,False,True
-0.5887098557316895,3.4878511971924064,5.487851197192406,0.35664253922815464,3,1,3.0,0,2,1,True,False
-0.7398171587675572,4.130047782511139,1.8699522174888612,-1.1696429070568697,3,0,3.0,0,4,2,True,False
0.6787194531048331,3.8354802363823275,6.8354802363823275,-0.6014141143038138,1,0,3.0,1,2,2,False,False
0.09775438218403806,2.0,1.6296030137246935,-0.3016045028965981,3,2,3.0,0,3,0,True,False
-0.8346247835715668,5.625196432218203,3.0,2.617524332941263,3,4,3.3748035677817962,0,3,4,True,True
0.2943143997296074,3.5259935715168442,1.5259935715168442,-0.3519249626403487,1,2,3.0,0,4,0,True,False
0.21719914821621755,5.0,2.5558722868342483,-0.4736317922058103,1,0,5.0,1,3,2,False,True
-0.7837104537322477,4.0,6.0,-0.0004053522725068759,1,2,4.005142026940678,0,3,0,True,False
-0.4840458827291808,3.0,2.0,-1.1334940188095215,1,0,3.0,1,3,2,False,True
-0.7881715783647478,5.0,3.0,-0.46530430154757146,2,0,3.0,0,3,2,False,True
0.9427284339729183,3.21375468315386,7.39312265842307,-0.4564229040201265,1,0,3.0,1,2,2,True,False
-0.2924110339094919,3.0,2.0,-1.1208870008113918,1,0,3.0,1,4,2,True,False
-0.7881715783647478,3.0,2.0,-1.4112329244709487,1,0,3.0,0,4,2,False,True
-0.9121117144785618,3.0,7.0,-1.2880438627272621,1,0,5.0,1,5,2,True,False
0.17055357669647853,4.0,3.0,2.893509440942368,1,4,3.226461108465436,0,3,4,True,True
-0.04453076168186398,4.0,2.0,0.21260488459092552,3,1,3.0,0,5,1,False,True
1.5612075114713735,5.522121551977758,4.522121551977758,0.11124457875740912,3,2,3.0,1,3,0,False,False
-0.7881715783647478,3.0,2.0,-1.4112329244709487,1,0,3.0,0,4,2,False,True
1.441508776420105,3.16833695591913,2.0,-0.39091652637972807,1,2,3.0,0,4,0,True,False
-0.323012773978184,5.753092573332414,1.7530925733324145,-0.6782630604783607,3,0,3.0,0,4,2,True,False
-0.45637163458455704,4.0,2.0,-0.46260059479328575,1,0,4.161450785097172,0,3,2,False,True
-0.9121117144785618,4.0,2.0,-1.4742138274202934,1,0,3.0,0,5,2,False,True
0.10087395015249624,5.173185026203581,1.173185026203581,-0.8913484405393856,1,0,3.0,0,5,2,True,False
0.4151649041542748,3.709013724287032,4.709013724287032,2.1671424381867377,3,2,3.0,1,3,0,False,True
-0.8101301669583532,5.822829074728134,5.822829074728134,-0.5428955415318759,1,0,3.0,1,3,2,True,False
-0.6013384705635927,4.492553633880258,2.5074463661197424,-0.3147631207094447,1,0,3.0,1,3,2,True,False
-1.1599919867061896,3.0,3.0,-1.2383325210911444,1,0,3.0,1,3,2,True,False
1.1000610077370594,1.2350372148038251,1.2350372148038251,-1.022018262056144,2,0,5.0,0,1,2,True,False
0.7200945440527942,5.169311489479923,7.169311489479923,-0.8235638759432058,3,2,3.0,1,1,0,True,False
0.3948156606942988,4.544827657545187,2.544827657545187,-0.8929523545825282,3,0,5.0,0,5,2,True,False
-0.06395148113312371,4.165242050442603,2.0,-0.16038335306484983,1,0,5.0,0,4,2,False,True
0.3995448157906525,3.5829844261646024,4.582984426164602,2.075337719258184,3,2,3.0,1,3,0,False,True
1.566726478949589,4.999713804155914,3.0,-0.5439834435842691,3,0,3.999713804155914,1,1,2,False,True
0.4512297827733919,4.0,3.0,2.9069199906377285,1,4,3.0,0,4,4,True,False
-0.765460407341849,3.0,1.183243069880472,-1.0827891705251589,1,0,5.0,0,3,2,False,True
1.9128175100664744,1.792690996812442,5.792690996812442,1.4980723433776637,3,3,4.0,1,3,3,False,True
0.33306071925153313,3.0,1.0,-0.23737188113520918,1,0,5.0,0,3,2,False,True
-0.7552751300288045,3.0,1.2654220768785867,-1.0848887502115885,1,0,5.0,0,3,2,False,True
0.4011684921844285,3.0,2.0,-1.1591241190266113,1,0,3.0,0,4,2,True,False
2.356299289008404,5.0,2.0,-0.5888773404006801,1,0,3.67417688243555,0,2,2,False,True
0.037248517570885764,5.0,2.0,-1.2650685128481836,1,0,5.0,1,3,2,True,False
-0.4641356550681548,5.0,2.5385544881126876,1.0139627518494903,3,1,5.0,0,4,0,True,False
-0.5831634208275217,4.0,3.0,-0.5214995437874446,3,0,4.0,1,4,2,False,True
-0.5402913061371198,6.0,3.0,1.0957238979592505,3,1,3.0,0,1,1,True,False
0.23591960375935744,3.0,2.0,-1.1835310028854837,1,0,3.0,1,4,2,True,False
-0.8240045659317251,3.710884716682319,2.4217694333646382,2.637099105147383,1,4,4.0,1,3,4,False,True
-0.2924110339094919,3.0,3.0,-0.23737188113520918,3,2,5.0,0,1,0,True,False
0.04659687308134226,4.0,2.0,-1.2083385443943047,1,0,3.1323723790349725,0,4,2,False,True
-0.6642314422509338,4.0,2.0,-0.13794919786297344,1,2,3.0,1,5,0,True,False
0.0788644003829369,5.599120585040325,6.599120585040325,-0.30994538723578346,1,2,4.0,0,4,0,True,False
1.34016736555747,3.0,2.0,0.9065976472264285,1,1,3.0,0,3,1,True,False
0.4512297827733919,4.0,3.0,-0.4659252207689941,1,0,3.0,1,4,2,True,False
-0.3065333542813716,5.962018436710147,2.0379815632898532,-0.49590851170427774,3,0,3.0,0,4,2,True,False
0.5395669184740857,3.7458600386270122,1.745860038627012,-0.19176554323887895,1,2,3.0,0,4,0,True,False
0.2714326134133711,3.549322479403174,2.549322479403174,0.22357862943850726,3,1,3.0,0,4,1,True,False
-0.8024844460207882,3.0,2.0,-1.3856797904476774,3,0,3.057741051869174,1,5,2,False,True
-0.5455299680109025,3.6807558929604856,1.6807558929604856,-0.2900896351255845,3,2,3.0,0,1,0,False,True
2.145006789656804,5.0,5.0,0.03530539388283879,1,2,4.066435845537624,0,3,0,False,True
0.5751699188872058,5.0,6.0,-0.06098549303898548,2,0,5.0,1,5,2,True,False
0.9432235047573925,3.9696077268480954,3.9696077268480954,-0.28426745763949834,3,1,3.0,0,5,1,True,False
-1.1410708429700844,4.0,6.0,0.3908284824925101,3,1,3.0,0,2,0,False,True
0.1397803152753762,4.487097583852803,7.487097583852803,-0.8615275004990608,1,0,5.0,1,5,2,False,True
-0.3040208064818929,5.90632757929409,5.90632757929409,0.19012047183161768,3,2,3.0,1,3,0,True,False
-0.6946437214454457,4.245378778401408,2.0,-0.3759595595773592,1,0,5.0,0,3,2,False,True
-0.8511417069728395,3.491931100105729,5.491931100105729,-0.3121720841081593,3,2,3.0,0,1,0,False,True
-0.5288073149027025,4.69755252171062,1.30244747828938,-1.206958413408237,3,0,3.0,0,4,2,True,False
2.3103318244806013,4.0,3.0,0.9866000744985999,3,2,3.0,1,5,0,False,True
1.2965568920779975,4.0,3.0,0.8367922475249665,1,1,3.0,0,3,1,True,False
-0.6411238567578131,3.0,4.562711699022339,-0.7079280621212215,3,2,3.0,0,2,0,False,True
-0.7334862512376641,4.0,7.558776286344673,-0.3857941096509576,1,0,5.0,0,5,2,True,False
-0.41635117002330585,4.394244696860944,5.0,-0.5190328103061681,3,2,3.0,0,2,0,False,False
-0.9020396834497877,3.0812652893936225,7.081265289393623,-1.2288470159418292,1,0,5.0,1,5,2,True,False
0.8230501911148338,4.0,2.0,-0.006639956808207891,1,2,3.0,0,4,0,True,False
0.12544293272962503,4.0,5.0,0.548059207522823,3,2,3.0,1,5,0,False,True
0.6343716854047678,2.7889051136484646,5.894452556824232,-0.5374806401161332,3,2,3.8944525568242323,0,3,0,False,True
-0.8555975809757969,3.455979275759937,5.455979275759937,-0.8693413187470835,1,0,3.0,0,1,2,False,True
-0.8431335550863862,3.5565441636180957,2.1130883272361918,2.5246713498204105,1,4,4.0,1,3,4,False,True
-0.1431581116668705,3.0,5.0,-0.13468769419366666,3,1,3.0,0,3,1,True,False
2.558212096708229,5.0,2.0,-0.2750019803816729,1,0,4.0,0,3,2,False,True
0.9750450903906877,4.0,2.0,-0.3856176197597908,1,0,3.193410657673723,1,5,2,True,False
-0.6642314422509338,3.4764833837782927,2.0,0.05651291130660316,3,2,3.5235166162217073,0,2,0,False,True
1.9385114161391594,4.0,6.0,-1.1882250731471689,1,0,4.0,0,3,2,True,False
0.13100577481413986,4.940528431132719,1.0,-1.0289402088221227,1,0,3.0,0,5,2,True,False
-1.0360518505923757,4.0,3.0,-0.5075458803935001,3,0,4.0,1,4,2,False,True
0.5601004724600064,4.0,3.0,-0.3998609887468232,1,0,3.0,0,3,2,False,True
0.1663614468865188,3.7015650876381234,2.7015650876381234,0.10388238875248418,1,2,5.0,0,4,0,False,True
1.3831648197343482,4.0,2.0,-1.2584959844194792,3,0,4.0,1,2,2,False,True
-0.21509740505048416,3.0,3.6881009199957195,-0.5869892866804054,1,0,5.0,1,3,2,False,True
0.36202236089935735,3.0,2.2560475651049545,-0.38499188723906974,3,1,3.0,0,4,1,True,False
-0.8777666079657588,5.0,2.969209950339552,2.5657186049274503,3,1,5.0,0,4,0,True,False
-0.3135802255146315,1.9430660847811774,3.0,-0.7464419358059469,3,0,4.943066084781178,0,3,2,False,True
-0.37448871156553626,3.2207454884527817,1.2207454884527817,-0.7312862229231393,3,2,3.0,0,2,0,False,True
-0.6971958296778386,4.265970237410694,2.0,-0.3371837494970369,1,0,5.0,0,3,2,False,True
-1.1305681515506756,4.237403605305825,2.2374036053058246,-1.0602489755062219,1,0,5.0,1,1,2,True,False
0.20334951054576395,5.0,3.0,-0.6835856369366975,1,0,5.0,0,3,2,False,True
-0.5478639138778331,5.0,7.03054945709338,-0.20372487255723082,1,0,3.0,0,4,2,False,True
-0.521506325111135,3.0,2.1279516615529923,0.10943366187077597,3,2,4.127951661552992,0,2,0,True,True
-0.43659766937817085,3.0,2.0,-1.427416565373619,3,0,3.0,0,5,2,False,True
0.17797458461344423,3.0,3.0,-0.23737188113520918,3,2,5.0,0,2,0,True,False
-0.33647543615561754,1.6444702771210338,2.6444702771210338,-0.9059276970822878,1,0,5.0,1,3,2,True,False
-0.619562873094532,3.0,2.1802021950152723,-1.1041203413894696,1,0,5.0,0,3,2,False,True
0.03811433609762078,5.0,3.0,-0.5861542996493312,1,0,4.33340732215911,0,3,2,False,True
